Time (s),HbO_avg,HbR_avg
242.20000000000002,4.6350342209986004e-05,-1.957835083927067e-05
242.22,4.865752731984916e-05,-1.9879828494049316e-05
242.24,5.056601636980765e-05,-2.0151323582417098e-05
242.26,5.210311188782703e-05,-2.0389306914741184e-05
242.28,5.323393316413243e-05,-2.0592406800850623e-05
242.3,5.3952874878804535e-05,-2.075918268188951e-05
242.32,5.429690272503033e-05,-2.0887796792303576e-05
242.34,5.424307438168685e-05,-2.097559481503139e-05
242.36,5.378057692406423e-05,-2.102499307475786e-05
242.38,5.2950544382708514e-05,-2.10328100557375e-05
242.4,5.1743414671909124e-05,-2.100114711703399e-05
242.42000000000002,5.0176918070451735e-05,-2.0931455931211137e-05
242.44,4.826637103917031e-05,-2.0820796617347276e-05
242.46,4.6008031333364015e-05,-2.067435105224558e-05
242.48000000000002,4.343160653650151e-05,-2.048972032475269e-05
242.5,4.054657673724847e-05,-2.02713914888439e-05
242.52,3.736665104557064e-05,-2.0021966277125896e-05
242.54,3.389834148452399e-05,-1.9745952308761625e-05
242.56,3.018457483623774e-05,-1.944436937329658e-05
242.58,2.6237921933162783e-05,-1.9120288676993032e-05
242.6,2.206684324525217e-05,-1.87791402171115e-05
242.62,1.7711210264625125e-05,-1.842271509298923e-05
242.64000000000001,1.3181374378478264e-05,-1.805412705155454e-05
242.66,8.508630898785777e-06,-1.767895904031804e-05
242.68,3.7111658430984185e-06,-1.7302478300395673e-05
242.70000000000002,-1.1862793292451286e-06,-1.6927635980587918e-05
242.72,-6.153576926604684e-06,-1.6559468035996178e-05
242.74,-1.1170281136659691e-05,-1.6201982019910034e-05
242.76,-1.622685384124036e-05,-1.585935638851836e-05
242.78,-2.1291582271992432e-05,-1.5535630287235218e-05
242.8,-2.6332206682922314e-05,-1.5236474953232222e-05
242.82,-3.1314481844768145e-05,-1.4964194166522935e-05
242.84,-3.623580361490856e-05,-1.4719898752896722e-05
242.86,-4.10609628729608e-05,-1.4510423636437535e-05
242.88,-4.577428339082431e-05,-1.4336976368344897e-05
242.9,-5.034268688974704e-05,-1.4201538905671524e-05
242.92000000000002,-5.4751906327992445e-05,-1.4108134983802555e-05
242.94,-5.89750725925072e-05,-1.405933249295486e-05
242.96,-6.30073165947852e-05,-1.405373009476841e-05
242.98000000000002,-6.679752386736953e-05,-1.4094461896810489e-05
243.0,-7.034090450008263e-05,-1.4181722422287487e-05
243.02,-7.363238766520079e-05,-1.4316336077438438e-05
243.04,-7.663956561748942e-05,-1.449719713592816e-05
243.06,-7.935015575194059e-05,-1.472503824464734e-05
243.08,-8.174229002294574e-05,-1.4996472858934395e-05
243.1,-8.379870504071937e-05,-1.53112897652745e-05
243.12,-8.551362839784718e-05,-1.566532248247429e-05
243.14000000000001,-8.687117502688086e-05,-1.605935569384282e-05
243.16,-8.78708806973676e-05,-1.6489917821910156e-05
243.18,-8.848982913465999e-05,-1.695469882280962e-05
243.20000000000002,-8.873147681792206e-05,-1.74492886041023e-05
243.22,-8.859351515285825e-05,-1.797063828614765e-05
243.24,-8.805906205137628e-05,-1.8516334242374646e-05
243.26,-8.712713079128195e-05,-1.9082528414487193e-05
243.28,-8.581134975050613e-05,-1.966494018935068e-05
243.3,-8.410858428432322e-05,-2.025986227924886e-05
243.32,-8.20164765180275e-05,-2.0862937383366683e-05
243.34,-7.953473271879987e-05,-2.1468906326998055e-05
243.36,-7.668933948337765e-05,-2.2073952959019605e-05
243.38,-7.348369665101475e-05,-2.2674613080379842e-05
243.4,-6.993436846872478e-05,-2.326880756870003e-05
243.42000000000002,-6.602829743328068e-05,-2.38506357740234e-05
243.44,-6.179365698889576e-05,-2.441949829475654e-05
243.46,-5.726065155008406e-05,-2.4969836964177324e-05
243.48000000000002,-5.244550384325666e-05,-2.5495985858586074e-05
243.5,-4.734739994848143e-05,-2.599829281250975e-05
243.52,-4.201357224241527e-05,-2.6474008217876094e-05
243.54,-3.646180238192584e-05,-2.6917716502115085e-05
243.56,-3.069202958233196e-05,-2.7329548133601817e-05
243.58,-2.4762446399254395e-05,-2.7708161681672997e-05
243.6,-1.8699098111242958e-05,-2.8051390498084833e-05
243.62,-1.2515685429355641e-05,-2.835825109239645e-05
243.64000000000001,-6.266281497799758e-06,-2.8630498737879692e-05
243.66,4.0108504296070394e-08,-2.88637168932367e-05
243.68,6.377705457545242e-06,-2.9059975327164915e-05
243.70000000000002,1.2701241087895923e-05,-2.9218940542799653e-05
243.72,1.897268967058763e-05,-2.933981722981096e-05
243.74,2.515932398033912e-05,-2.9426254273711704e-05
243.76,3.123706934077273e-05,-2.94786885031977e-05
243.78,3.715394825226839e-05,-2.9496932800182165e-05
243.8,4.2891703848660155e-05,-2.9482346013187215e-05
243.82,4.841051329667146e-05,-2.944010729555452e-05
243.84,5.368907971367809e-05,-2.9368407020535715e-05
243.86,5.867584594128964e-05,-2.9271640687242657e-05
243.88,6.335190692724439e-05,-2.9152291682867463e-05
243.9,6.769448067195542e-05,-2.9014372950539216e-05
243.92000000000002,7.16725285987747e-05,-2.8858889028398778e-05
243.94,7.524473267014938e-05,-2.868845314088361e-05
243.96,7.840629454022132e-05,-2.850587401346344e-05
243.98000000000002,8.111358783248281e-05,-2.831449260341234e-05
244.0,8.334301949938101e-05,-2.8118568806997777e-05
244.02,8.510086539915966e-05,-2.7918182764125024e-05
244.04,8.636384718509746e-05,-2.7716122999378386e-05
244.06,8.710770426243411e-05,-2.751585513292219e-05
244.08,8.732646162324882e-05,-2.7319460099338732e-05
244.1,8.701462689893851e-05,-2.712944527651997e-05
244.12,8.61621011353758e-05,-2.6947562159061544e-05
244.14000000000001,8.477099206833821e-05,-2.6774581397287788e-05
244.16,8.285409060548151e-05,-2.6613566361195742e-05
244.18,8.04069586942636e-05,-2.6466781442267178e-05
244.20000000000002,7.741619831712061e-05,-2.6333536451555022e-05
244.22,7.390431302692e-05,-2.6214108904523315e-05
244.24,6.989532547733491e-05,-2.61117432867932e-05
244.26,6.539413394649958e-05,-2.6025845188103646e-05
244.28,6.042308989300532e-05,-2.5953227415115216e-05
244.3,5.500516073859602e-05,-2.5897050672828092e-05
244.32,4.917006547602566e-05,-2.5855845042611033e-05
244.34,4.2947948919861315e-05,-2.5827996515626793e-05
244.36,3.6367887657018926e-05,-2.5813577484309983e-05
244.38,2.9450517114282145e-05,-2.5812018920160384e-05
244.4,2.2225989312412334e-05,-2.5819183778222266e-05
244.42000000000002,1.475395001164024e-05,-2.583631662779626e-05
244.44,7.046775178297449e-06,-2.5863019492879448e-05
244.46,-8.465738121901749e-07,-2.5895782972642483e-05
244.48000000000002,-8.880450293874377e-06,-2.593250396258488e-05
244.5,-1.7014905701346403e-05,-2.5973027487956708e-05
244.52,-2.521435861688048e-05,-2.6012252695557026e-05
244.54,-3.3428228823057256e-05,-2.605138501493955e-05
244.56,-4.160402478045018e-05,-2.6089537838637908e-05
244.58,-4.972385437962132e-05,-2.6122737847986267e-05
244.6,-5.772264918999027e-05,-2.6149922760393137e-05
244.62,-6.556031757998582e-05,-2.6169126016649108e-05
244.64000000000001,-7.319387899347302e-05,-2.6177133123007088e-05
244.66,-8.05861315501081e-05,-2.617347686445229e-05
244.68,-8.769787036720176e-05,-2.6160133470232124e-05
244.70000000000002,-9.448860581136618e-05,-2.6131046709313105e-05
244.72,-0.00010092305315327529,-2.6088570447291822e-05
244.74,-0.00010697524775174472,-2.6031906302185916e-05
244.76,-0.00011260893096055428,-2.5960376879536655e-05
244.78,-0.00011778205808324763,-2.5872559081717698e-05
244.8,-0.00012247511017322404,-2.576732572395685e-05
244.82,-0.0001266506590305344,-2.564639961669333e-05
244.84,-0.00013028698075770172,-2.5511061314740916e-05
244.86,-0.00013337147004251256,-2.5359284811481086e-05
244.88,-0.0001358844762096282,-2.519307367230699e-05
244.9,-0.00013782139991227142,-2.501405266803898e-05
244.92000000000002,-0.0001391799691729362,-2.4819805774458805e-05
244.94,-0.00013993729031259615,-2.4613108832194128e-05
244.96,-0.0001400869184567755,-2.439585623776643e-05
244.98000000000002,-0.00013965711938059935,-2.416891432283251e-05
245.0,-0.000138629068773524,-2.393220901485224e-05
245.02,-0.00013700304523218618,-2.368852910723615e-05
245.04,-0.00013481598981096373,-2.3440690612772474e-05
245.06,-0.00013206780850327213,-2.3188336679358176e-05
245.08,-0.00012876480632570297,-2.2933546268198613e-05
245.1,-0.00012494190823719798,-2.2678714793264267e-05
245.12,-0.00012061612468382312,-2.242695352074138e-05
245.14000000000001,-0.000115832510046585,-2.217747886548399e-05
245.16,-0.00011059360195174712,-2.193369538047826e-05
245.18,-0.00010496648961053737,-2.1695338208270693e-05
245.20000000000002,-9.895637915793333e-05,-2.146532373080158e-05
245.22,-9.259471821171237e-05,-2.1244374539823074e-05
245.24,-8.594419026336953e-05,-2.103333544708931e-05
245.26,-7.90444611095599e-05,-2.0834347131484074e-05
245.28,-7.189754912877624e-05,-2.0648235313998612e-05
245.3,-6.457384032969397e-05,-2.0476809866504034e-05
245.32,-5.7131032689097854e-05,-2.0320238481726044e-05
245.34,-4.959506916626978e-05,-2.0179647119824284e-05
245.36,-4.201147935064937e-05,-2.0055005951645766e-05
245.38,-3.442528371673807e-05,-1.9946211292215917e-05
245.4,-2.6890711230466115e-05,-1.9854535697865932e-05
245.42000000000002,-1.9408322143693365e-05,-1.9776531391098697e-05
245.44,-1.2069393384334794e-05,-1.971624385363196e-05
245.46,-4.885966998038821e-06,-1.9671594327150498e-05
245.48000000000002,2.114353031829451e-06,-1.9639922287228244e-05
245.5,8.872745134847608e-06,-1.9622653923321382e-05
245.52,1.5364386005537617e-05,-1.9616860912105544e-05
245.54,2.1553660756570656e-05,-1.9623379945285688e-05
245.56,2.7412865274049135e-05,-1.9640380659323254e-05
245.58,3.2908798391815724e-05,-1.9668056021842397e-05
245.6,3.8018001055910284e-05,-1.970406046899357e-05
245.62,4.2715838895052816e-05,-1.9747531230781277e-05
245.64000000000001,4.69843553334796e-05,-1.9795540695786368e-05
245.66,5.0814157789412536e-05,-1.984800270161685e-05
245.68,5.417745298730101e-05,-1.990336330487506e-05
245.70000000000002,5.708849308390618e-05,-1.996140303183171e-05
245.72,5.951750784608312e-05,-2.001988467666235e-05
245.74,6.147062282781321e-05,-2.007793721378218e-05
245.76,6.295628310511061e-05,-2.013465086125443e-05
245.78,6.396226368281691e-05,-2.0187891868936927e-05
245.8,6.449527467095366e-05,-2.0236688317488392e-05
245.82,6.456446936019185e-05,-2.0280768470550715e-05
245.84,6.42033572947096e-05,-2.0317758799749497e-05
245.86,6.339898842991416e-05,-2.0350498840577322e-05
245.88,6.217999334584723e-05,-2.0375920875065486e-05
245.9,6.0571171345355994e-05,-2.0391820414128084e-05
245.92000000000002,5.858309893844112e-05,-2.040043879067874e-05
245.94,5.624273082818602e-05,-2.0400648821696468e-05
245.96,5.358626883297442e-05,-2.0390693349512942e-05
245.98000000000002,5.064647818795714e-05,-2.037296111949562e-05
246.0,4.744772554872174e-05,-2.0345013519450475e-05
246.02,4.4006305614921165e-05,-2.030709973163478e-05
246.04,4.037990619837661e-05,-2.026176244396553e-05
246.06,3.6579226417269024e-05,-2.020688410956414e-05
246.08,3.265825073055405e-05,-2.0142725151551766e-05
246.1,2.8643649728999267e-05,-2.006925187960916e-05
246.12,2.4556481021958322e-05,-1.9989939193477284e-05
246.14000000000001,2.0453187628731537e-05,-1.990227442862682e-05
246.16,1.6363105094759452e-05,-1.980655451985036e-05
246.18,1.2308814750343148e-05,-1.9704618969787944e-05
246.20000000000002,8.336267855419917e-06,-1.9596820343013334e-05
246.22,4.475925292264314e-06,-1.9482941975252544e-05
246.24,7.585871510316988e-07,-1.936313189242252e-05
246.26000000000002,-2.7974950249759925e-06,-1.924020951713304e-05
246.28,-6.15182923992221e-06,-1.911257886273337e-05
246.3,-9.28736714397485e-06,-1.897965230474251e-05
246.32,-1.2164155481288103e-05,-1.8844347284879498e-05
246.34,-1.4773558446347554e-05,-1.870628992671168e-05
246.36,-1.7088821644221542e-05,-1.8566020674093193e-05
246.38,-1.9098898749473687e-05,-1.8421163650864085e-05
246.4,-2.0791347701918985e-05,-1.8273400053612747e-05
246.42000000000002,-2.214757845909639e-05,-1.8122811460068363e-05
246.44,-2.3165763709767074e-05,-1.796790828994937e-05
246.46,-2.3829359749796042e-05,-1.7810424522857914e-05
246.48000000000002,-2.4140060784000096e-05,-1.764794937477375e-05
246.5,-2.4100755438721652e-05,-1.7480666432123813e-05
246.52,-2.3709158267069734e-05,-1.7306684235049045e-05
246.54,-2.2975950735338102e-05,-1.712553690796452e-05
246.56,-2.1894469612536606e-05,-1.693702316529239e-05
246.58,-2.0486979024113583e-05,-1.6739017586517007e-05
246.6,-1.8758000535251306e-05,-1.653130500677154e-05
246.62,-1.6720198495792722e-05,-1.6311052640535418e-05
246.64000000000001,-1.4394703456721654e-05,-1.607631110737611e-05
246.66,-1.1804521761967311e-05,-1.5829836806498122e-05
246.68,-8.970698015526537e-06,-1.5565910672592065e-05
246.70000000000002,-5.930026350704041e-06,-1.528548642402303e-05
246.72,-2.6857886279853425e-06,-1.4986460601607577e-05
246.74,7.479961579012318e-07,-1.4665344696876224e-05
246.76000000000002,4.317852025309141e-06,-1.432198767619821e-05
246.78,7.991633947638015e-06,-1.3960169044717311e-05
246.8,1.175756009798992e-05,-1.3573403002780195e-05
246.82,1.5570375652176004e-05,-1.3163243790629519e-05
246.84,1.938601563157632e-05,-1.2730353282516892e-05
246.86,2.3213451045383246e-05,-1.2270680923189977e-05
246.88,2.6993526665985966e-05,-1.1786329981717635e-05
246.9,3.0697811726878484e-05,-1.1276287115777678e-05
246.92000000000002,3.430147344496678e-05,-1.0741186337218614e-05
246.94,3.776394067750537e-05,-1.0180869666205958e-05
246.96,4.104877787376828e-05,-9.598241064024147e-06
246.98000000000002,4.415106005526189e-05,-8.992314474722004e-06
247.0,4.703897102883089e-05,-8.364390694052925e-06
247.02,4.967448215580461e-05,-7.715259341895732e-06
247.04,5.2046592960490085e-05,-7.046280782672796e-06
247.06,5.413936438711999e-05,-6.360251023173077e-06
247.08,5.5919456753243996e-05,-5.65801621193713e-06
247.1,5.738389039963744e-05,-4.9421613002115275e-06
247.12,5.8518762786789256e-05,-4.215671250856005e-06
247.14000000000001,5.9294295828116213e-05,-3.4806344440010094e-06
247.16,5.971506158132393e-05,-2.7384518195132913e-06
247.18,5.9773448750988475e-05,-1.9963972272236716e-06
247.20000000000002,5.945669092570281e-05,-1.2537969456594033e-06
247.22,5.877199124869283e-05,-5.151566386384526e-07
247.24,5.772109132269239e-05,2.171442184684521e-07
247.26000000000002,5.630207826215404e-05,9.390589270630267e-07
247.28,5.4510524853794925e-05,1.6486543842331455e-06
247.3,5.2376121854527826e-05,2.3397461106981847e-06
247.32,4.9905598018293154e-05,3.0087657769906332e-06
247.34,4.70970366706762e-05,3.6554085340723603e-06
247.36,4.3980090603883095e-05,4.273246419470382e-06
247.38,4.0572234879987236e-05,4.858076722124357e-06
247.4,3.688812020642172e-05,5.409093373365543e-06
247.42000000000002,3.294193560616622e-05,5.9221806470955805e-06
247.44,2.877266401761465e-05,6.3937773145908616e-06
247.46,2.440158176760673e-05,6.820346295852889e-06
247.48000000000002,1.9860354243977535e-05,7.200419187337696e-06
247.5,1.5176876563574245e-05,7.530189878098559e-06
247.52,1.0370998848982138e-05,7.810712227035332e-06
247.54,5.47794859403515e-06,8.039238896621068e-06
247.56,5.313171440395478e-07,8.212830452212677e-06
247.58,-4.435964486488597e-06,8.327942419942198e-06
247.6,-9.40301180823954e-06,8.386737913512989e-06
247.62,-1.4334129134440132e-05,8.386022631948083e-06
247.64000000000001,-1.920520269231115e-05,8.326177369820682e-06
247.66,-2.395545872544875e-05,8.212584765458387e-06
247.68,-2.8577002615514556e-05,8.041537725356223e-06
247.70000000000002,-3.303888502940362e-05,7.812089202499952e-06
247.72,-3.7308201814599255e-05,7.527351857474569e-06
247.74,-4.135608624040947e-05,7.189154268618501e-06
247.76000000000002,-4.515687396345637e-05,6.800231239329463e-06
247.78,-4.86736306485115e-05,6.361190220808089e-06
247.8,-5.189568970480539e-05,5.874558165685589e-06
247.82,-5.47937355707065e-05,5.342471785995367e-06
247.84,-5.736409375637309e-05,4.7709531904761e-06
247.86,-5.956546931494295e-05,4.162124029375459e-06
247.88,-6.140837906589284e-05,3.519136723403535e-06
247.9,-6.28631929642155e-05,2.8453390824173905e-06
247.92000000000002,-6.392005237455283e-05,2.1448186454716643e-06
247.94,-6.456429046630951e-05,1.4224550297419701e-06
247.96,-6.479212454216641e-05,6.814613329524336e-07
247.98000000000002,-6.460875316028346e-05,-7.34174173339063e-08
248.0,-6.400488399879613e-05,-8.366626022124363e-07
248.02,-6.3016076632683e-05,-1.6040706922403122e-06
248.04,-6.15993236751048e-05,-2.372203359522443e-06
248.06,-5.978434533506778e-05,-3.1348007926052368e-06
248.08,-5.757689038643608e-05,-3.888153539858883e-06
248.1,-5.4996702168734276e-05,-4.627380558341244e-06
248.12,-5.204122528559365e-05,-5.3482236059991e-06
248.14000000000001,-4.8734897323516955e-05,-6.047935030663105e-06
248.16,-4.511651019193571e-05,-6.720672085125425e-06
248.18,-4.1177927020767986e-05,-7.362386346092748e-06
248.20000000000002,-3.69588049474147e-05,-7.970755623358873e-06
248.22,-3.2487236494634195e-05,-8.54286706929593e-06
248.24,-2.7776929096836738e-05,-9.073369135961196e-06
248.26000000000002,-2.285977963844278e-05,-9.560085236803987e-06
248.28,-1.7759307004981188e-05,-1.0000252979626524e-05
248.3,-1.2517655638410122e-05,-1.0391112403864905e-05
248.32,-7.151760043532513e-06,-1.0730162998290697e-05
248.34,-1.7064503370285199e-06,-1.1015197690861421e-05
248.36,3.795948518888265e-06,-1.1243036902073032e-05
248.38,9.324333206580052e-06,-1.141308206656739e-05
248.4,1.4848058834907724e-05,-1.1525695751977946e-05
248.42000000000002,2.0334217621795603e-05,-1.1580005133633647e-05
248.44,2.5739496268810963e-05,-1.1575199408249871e-05
248.46,3.10409553907567e-05,-1.150832302774682e-05
248.48000000000002,3.6218838904529046e-05,-1.1384617093907405e-05
248.5,4.124273651904107e-05,-1.1199801201802178e-05
248.52,4.6081964220615164e-05,-1.0956777303882642e-05
248.54,5.070265428339526e-05,-1.0655889968808215e-05
248.56,5.508610305808602e-05,-1.0296218046286414e-05
248.58,5.9211293554281624e-05,-9.881521070957276e-06
248.6,6.305566426163373e-05,-9.411928982296815e-06
248.62,6.660009639872335e-05,-8.889886133613247e-06
248.64000000000001,6.982466154557082e-05,-8.317297161722148e-06
248.66,7.271492154071671e-05,-7.697075588351294e-06
248.68,7.525039987713246e-05,-7.028680835639466e-06
248.70000000000002,7.742973025160832e-05,-6.315730915446644e-06
248.72,7.923090337667349e-05,-5.560867083008545e-06
248.74,8.064428710872993e-05,-4.76573505933069e-06
248.76000000000002,8.169591403726798e-05,-3.933403183189039e-06
248.78,8.234957505624083e-05,-3.0677837764385167e-06
248.8,8.261714754107774e-05,-2.172445083813305e-06
248.82,8.24933675842303e-05,-1.2484488124222572e-06
248.84,8.200162213601251e-05,-2.9835941893845865e-07
248.86,8.111384611455084e-05,6.727210709779477e-07
248.88,7.985682170872224e-05,1.6648080866439318e-06
248.9,7.825003984023303e-05,2.6723769075305673e-06
248.92000000000002,7.628516428296437e-05,3.69682299513936e-06
248.94,7.398849541291854e-05,4.733468638539783e-06
248.96,7.13681373295639e-05,5.777616843627137e-06
248.98000000000002,6.84367261060338e-05,6.826638083180182e-06
249.0,6.521618769216046e-05,7.88019957116768e-06
249.02,6.172501090078179e-05,8.932804514154994e-06
249.04,5.798046115564311e-05,9.982983006997647e-06
249.06,5.3979472856164915e-05,1.1028153781112019e-05
249.08,4.977450562250038e-05,1.2064276370652214e-05
249.1,4.53705263947904e-05,1.3088794420601233e-05
249.12,4.079378376734599e-05,1.4102427428942534e-05
249.14000000000001,3.60706990529167e-05,1.5102696334713835e-05
249.16,3.1228452724042547e-05,1.6082359163289963e-05
249.18,2.628727091142788e-05,1.704241184887329e-05
249.20000000000002,2.1254093295746674e-05,1.7981101607360796e-05
249.22,1.61753985692869e-05,1.889485296035513e-05
249.24,1.1062234106160986e-05,1.977880949567128e-05
249.26000000000002,5.934668690559323e-06,2.06336593953204e-05
249.28,8.322591602086095e-07,2.1458207198422713e-05
249.3,-4.23868632240626e-06,2.224841992559213e-05
249.32,-9.253159370312606e-06,2.3004991106550805e-05
249.34,-1.4182891992629284e-05,2.3725079143748325e-05
249.36,-1.9019499666268094e-05,2.440540918995168e-05
249.38,-2.3749854773972495e-05,2.5045295966537084e-05
249.4,-2.8344571944631906e-05,2.5643625553777837e-05
249.42000000000002,-3.2793906458442076e-05,2.6196909255015936e-05
